order_id,customer_id,order_date,order_amount_inr,category,payment_method,is_discount_used
ORD_765329,CUST_1180,2025-09-25,1678.47,Books,Debit Card,0
ORD_519503,CUST_1180,2026-08-23,410.05,Apparel,UPI,1
ORD_710961,CUST_1181,2026-07-16,2105.71,Beauty,Credit Card,0
ORD_437547,CUST_1182,2025-09-07,1720.38,Home & Kitchen,Debit Card,0
ORD_195335,CUST_1182,2026-08-08,4187.51,Books,UPI,0
ORD_742742,CUST_1182,2026-02-06,278.21,Beauty,Credit Card,1
ORD_883077,CUST_1182,2025-10-09,331.96,Home & Kitchen,Credit Card,0
ORD_670819,CUST_1183,2025-10-07,1878.62,Books,Credit Card,0
ORD_635848,CUST_1183,2025-10-08,237.47,Home & Kitchen,Credit Card,1
ORD_765078,CUST_1183,2026-04-10,557.54,Home & Kitchen,COD,0
ORD_145406,CUST_1183,2025-07-12,4086.69,Apparel,UPI,1
ORD_175839,CUST_1183,2026-01-29,819.88,Apparel,Credit Card,1
ORD_632249,CUST_1183,2025-06-29,460.93,Electronics,COD,0
ORD_664585,CUST_1184,2026-06-14,982.48,Beauty,COD,0
ORD_299294,CUST_1184,2026-06-14,337.21,Beauty,Debit Card,1
ORD_318827,CUST_1184,2026-08-24,536.43,Books,UPI,1
ORD_236260,CUST_1184,2025-09-07,1457.06,Apparel,COD,1
ORD_548934,CUST_1184,2025-09-02,965.38,Home & Kitchen,COD,0
ORD_942753,CUST_1185,2026-05-25,1572.03,Apparel,UPI,1
ORD_591860,CUST_1185,2026-05-15,2076.11,Books,Credit Card,1
ORD_502968,CUST_1185,2026-06-21,2375.73,Apparel,Credit Card,0
ORD_335851,CUST_1186,2025-09-02,313.54,Books,UPI,1
ORD_938018,CUST_1186,2026-06-15,5991.09,Books,COD,1
ORD_728935,CUST_1186,2026-01-02,1387.52,Beauty,COD,0
ORD_165867,CUST_1186,2025-12-22,3078.89,Electronics,Credit Card,1
ORD_804253,CUST_1186,2026-01-02,323.57,Beauty,UPI,0
ORD_259912,CUST_1188,2026-04-26,3303.38,Electronics,Credit Card,1
ORD_398073,CUST_1188,2025-07-30,711.91,Home & Kitchen,COD,0
ORD_711868,CUST_1188,2025-10-29,3077.78,Electronics,UPI,1
ORD_649264,CUST_1188,2026-03-06,1280.83,Electronics,Credit Card,0
ORD_733619,CUST_1188,2025-11-05,3027.82,Books,Credit Card,0
ORD_141954,CUST_1189,2025-09-28,1199.71,Beauty,UPI,0
ORD_424809,CUST_1189,2026-05-10,4672.19,Home & Kitchen,COD,0
ORD_464765,CUST_1189,2026-06-18,554.46,Home & Kitchen,Credit Card,0
ORD_587947,CUST_1189,2026-03-18,1089.42,Apparel,Debit Card,0
ORD_830896,CUST_1189,2026-03-15,618.51,Home & Kitchen,COD,1
ORD_986408,CUST_1189,2025-08-31,1836.11,Home & Kitchen,COD,1
ORD_115385,CUST_1190,2025-09-29,531.34,Apparel,Debit Card,0
ORD_744062,CUST_1190,2026-03-12,403.11,Electronics,Credit Card,0
ORD_749983,CUST_1190,2026-08-16,527.2,Books,Debit Card,1
ORD_265912,CUST_1190,2025-12-04,4051.51,Apparel,Credit Card,0
ORD_618196,CUST_1191,2026-05-14,205.89,Home & Kitchen,Debit Card,1
ORD_371334,CUST_1191,2025-09-08,2150.38,Home & Kitchen,COD,0
ORD_225604,CUST_1191,2025-06-29,1363.69,Apparel,COD,0
ORD_260014,CUST_1191,2026-01-30,992.72,Apparel,Credit Card,1
ORD_392441,CUST_1191,2026-06-06,1142.09,Apparel,Debit Card,1
ORD_644653,CUST_1192,2025-09-26,975.33,Electronics,Debit Card,0
ORD_258571,CUST_1192,2026-04-19,277.45,Beauty,Debit Card,0
ORD_745099,CUST_1193,2026-04-02,2163.58,Books,COD,0
ORD_585319,CUST_1193,2025-06-09,543.59,Home & Kitchen,UPI,1
ORD_671025,CUST_1193,2026-05-19,1124.23,Electronics,COD,0
ORD_598782,CUST_1193,2026-01-12,3451.55,Home & Kitchen,COD,0
ORD_618790,CUST_1194,2026-01-08,5465.69,Beauty,Credit Card,1
ORD_930445,CUST_1194,2026-04-22,729.05,Home & Kitchen,Credit Card,0
ORD_579095,CUST_1194,2026-03-07,532.86,Home & Kitchen,Credit Card,0
ORD_765979,CUST_1195,2025-12-16,972.57,Apparel,Debit Card,1
ORD_473410,CUST_1195,2025-09-24,4630.64,Beauty,Debit Card,0
ORD_790641,CUST_1195,2026-01-06,278.87,Apparel,Credit Card,0
ORD_512774,CUST_1196,2025-08-02,901.06,Electronics,UPI,1
ORD_946462,CUST_1196,2026-07-29,516.79,Beauty,Debit Card,1
ORD_246161,CUST_1196,2025-10-10,309.51,Beauty,COD,0
ORD_601477,CUST_1196,2025-11-03,205.95,Beauty,Debit Card,0
ORD_354870,CUST_1197,2025-12-06,564.09,Apparel,Credit Card,1
ORD_299176,CUST_1197,2026-03-31,1004.61,Electronics,COD,0
ORD_330168,CUST_1197,2026-06-07,343.82,Electronics,Debit Card,1
ORD_337902,CUST_1197,2026-05-02,795.68,Apparel,Debit Card,0
ORD_760501,CUST_1198,2026-02-14,517.15,Apparel,Debit Card,1
ORD_409963,CUST_1198,2026-04-06,3187.77,Home & Kitchen,COD,1
ORD_985114,CUST_1198,2026-01-08,1866.93,Apparel,UPI,0
ORD_297345,CUST_1198,2026-01-22,1786.47,Books,Credit Card,0
ORD_850190,CUST_1198,2025-06-06,525.26,Books,Debit Card,0
ORD_167359,CUST_1199,2025-12-14,362.21,Electronics,Credit Card,0
ORD_991255,CUST_1199,2025-08-26,940.05,Books,Credit Card,1
ORD_996650,CUST_1200,2025-11-23,1076.86,Home & Kitchen,Debit Card,1
ORD_267973,CUST_1200,2025-10-14,1078.13,Home & Kitchen,COD,0
ORD_390655,CUST_1200,2025-08-18,2681.65,Electronics,UPI,0
ORD_413651,CUST_1200,2026-06-09,670.91,Electronics,UPI,1
ORD_886167,CUST_1201,2025-09-23,1268.52,Electronics,COD,0
ORD_851917,CUST_1201,2026-06-27,522.28,Electronics,UPI,0
ORD_660139,CUST_1201,2026-06-29,281.22,Electronics,UPI,1
ORD_180771,CUST_1202,2026-02-08,705.9,Home & Kitchen,UPI,1
ORD_847365,CUST_1202,2026-01-21,2658.02,Beauty,COD,1
ORD_396412,CUST_1202,2026-04-27,1995.32,Apparel,UPI,1
ORD_277254,CUST_1202,2026-07-01,215.25,Home & Kitchen,Debit Card,1
ORD_501752,CUST_1203,2025-10-30,3747.0,Apparel,UPI,1
ORD_436497,CUST_1203,2026-03-11,2620.19,Electronics,COD,1
ORD_375478,CUST_1203,2026-01-10,3849.17,Home & Kitchen,UPI,0
ORD_519924,CUST_1203,2025-09-17,2837.0,Apparel,Debit Card,0
ORD_476460,CUST_1203,2025-11-03,1957.6,Home & Kitchen,Debit Card,1
ORD_998336,CUST_1204,2026-05-03,7207.4,Home & Kitchen,COD,0
ORD_298139,CUST_1204,2026-05-28,1070.73,Home & Kitchen,Credit Card,0
ORD_401075,CUST_1204,2025-06-16,292.43,Home & Kitchen,COD,0
ORD_677701,CUST_1204,2025-07-08,1276.43,Electronics,COD,0
ORD_873931,CUST_1204,2026-08-18,3112.88,Electronics,Debit Card,0
ORD_872783,CUST_1204,2026-07-01,2437.01,Apparel,Debit Card,0
ORD_483609,CUST_1204,2026-01-22,1139.01,Home & Kitchen,Credit Card,0
ORD_158453,CUST_1205,2026-07-20,4452.43,Electronics,COD,0
ORD_919781,CUST_1205,2026-07-09,1406.8,Electronics,Credit Card,0
ORD_861269,CUST_1205,2025-07-16,2075.82,Home & Kitchen,COD,0
ORD_366278,CUST_1205,2026-03-20,1362.17,Home & Kitchen,Credit Card,0
ORD_728758,CUST_1206,2025-07-16,1576.71,Electronics,UPI,0
ORD_386629,CUST_1206,2025-12-29,839.93,Beauty,COD,1
ORD_357808,CUST_1206,2026-04-11,668.06,Beauty,COD,0
ORD_250635,CUST_1206,2026-01-05,309.74,Home & Kitchen,UPI,1
ORD_536149,CUST_1207,2025-12-21,403.51,Home & Kitchen,Debit Card,0
ORD_172178,CUST_1207,2026-04-16,215.15,Apparel,COD,0
ORD_338886,CUST_1207,2025-11-24,686.42,Books,Credit Card,1
ORD_840150,CUST_1207,2025-10-07,938.19,Books,UPI,1
ORD_948182,CUST_1207,2025-06-25,435.38,Apparel,UPI,1
ORD_184294,CUST_1207,2026-01-11,6346.37,Home & Kitchen,UPI,0
ORD_137310,CUST_1207,2026-01-14,1430.17,Books,Debit Card,0
ORD_341482,CUST_1208,2025-11-06,3093.17,Books,Debit Card,1
ORD_307374,CUST_1208,2026-04-09,453.86,Beauty,Debit Card,0
ORD_387740,CUST_1208,2025-06-16,1891.25,Books,UPI,1
ORD_881608,CUST_1209,2025-12-20,4109.45,Books,Credit Card,0
ORD_592134,CUST_1209,2026-04-22,1238.77,Home & Kitchen,Debit Card,1
ORD_618467,CUST_1209,2025-12-03,5487.83,Electronics,UPI,0
ORD_406020,CUST_1210,2026-05-06,723.49,Home & Kitchen,Credit Card,0
ORD_338366,CUST_1210,2026-07-06,281.58,Books,COD,1
ORD_793044,CUST_1210,2025-10-23,786.29,Electronics,Credit Card,0
ORD_341540,CUST_1210,2026-02-15,860.54,Beauty,UPI,0
ORD_464534,CUST_1210,2025-08-28,2264.59,Beauty,UPI,0
ORD_763779,CUST_1210,2026-05-03,321.62,Beauty,UPI,0
ORD_416759,CUST_1210,2026-06-22,3401.91,Electronics,Credit Card,1
ORD_426944,CUST_1211,2026-06-24,518.05,Home & Kitchen,UPI,0
ORD_738103,CUST_1211,2026-04-19,926.81,Electronics,Credit Card,0
ORD_645470,CUST_1211,2025-06-12,635.52,Books,Debit Card,0
ORD_782346,CUST_1212,2026-06-15,1354.59,Beauty,Debit Card,0
ORD_438074,CUST_1212,2025-12-03,1594.99,Books,Credit Card,1
ORD_747601,CUST_1212,2025-06-22,1830.56,Electronics,UPI,0
ORD_931431,CUST_1212,2025-07-21,747.28,Books,Credit Card,0
ORD_338697,CUST_1212,2025-12-10,2758.6,Beauty,Credit Card,1
ORD_547628,CUST_1213,2025-10-24,4630.83,Electronics,COD,1
ORD_156572,CUST_1213,2026-02-21,1096.22,Home & Kitchen,Debit Card,0
ORD_805591,CUST_1213,2026-04-15,1232.33,Books,COD,1
ORD_539717,CUST_1213,2026-03-30,3541.74,Apparel,Debit Card,0
ORD_741629,CUST_1214,2026-03-25,2160.76,Electronics,Credit Card,0
ORD_135282,CUST_1214,2026-06-21,936.68,Books,Debit Card,0
ORD_492515,CUST_1214,2026-06-18,4246.55,Beauty,Credit Card,1
ORD_492573,CUST_1214,2026-05-19,1759.24,Beauty,UPI,0
ORD_397915,CUST_1214,2026-05-17,1470.61,Books,COD,1
ORD_229344,CUST_1215,2025-08-14,3197.1,Home & Kitchen,UPI,1
ORD_496474,CUST_1217,2026-07-03,1004.89,Apparel,Credit Card,0
ORD_587849,CUST_1217,2026-07-21,2107.2,Electronics,COD,1
ORD_788233,CUST_1217,2025-10-08,744.74,Beauty,Debit Card,0
ORD_722696,CUST_1218,2025-10-28,569.37,Apparel,Debit Card,0
ORD_764197,CUST_1218,2025-12-28,2032.98,Books,COD,1
ORD_476356,CUST_1218,2025-12-28,2254.06,Books,UPI,0
ORD_986997,CUST_1218,2025-08-01,226.16,Books,UPI,1
ORD_787635,CUST_1218,2025-12-05,579.64,Electronics,Credit Card,0
ORD_511267,CUST_1218,2025-07-07,1442.3,Electronics,UPI,0
ORD_610491,CUST_1219,2025-07-05,3169.06,Books,Credit Card,1
ORD_315432,CUST_1219,2025-12-05,2265.09,Home & Kitchen,UPI,1
ORD_830617,CUST_1219,2026-07-11,1295.71,Beauty,UPI,0
ORD_284544,CUST_1220,2026-04-03,1581.3,Books,Debit Card,1
ORD_463581,CUST_1220,2026-05-15,1430.77,Beauty,COD,1
ORD_699559,CUST_1220,2025-11-01,707.92,Books,COD,1
ORD_658180,CUST_1221,2025-06-29,762.51,Apparel,Credit Card,0
ORD_516512,CUST_1221,2026-03-22,1405.52,Beauty,COD,1
ORD_181238,CUST_1221,2025-09-13,4450.8,Electronics,Credit Card,0
ORD_637732,CUST_1222,2025-08-19,651.24,Beauty,Debit Card,1
ORD_880908,CUST_1222,2025-09-15,440.36,Apparel,UPI,0
ORD_762213,CUST_1223,2025-06-30,284.08,Home & Kitchen,COD,1
ORD_697121,CUST_1223,2026-03-20,284.4,Beauty,Credit Card,1
ORD_963618,CUST_1223,2026-02-20,2686.58,Beauty,Credit Card,1
ORD_998633,CUST_1223,2026-05-16,2265.71,Apparel,Credit Card,0
ORD_191679,CUST_1223,2025-09-14,399.33,Electronics,UPI,0
ORD_791505,CUST_1223,2026-07-02,935.61,Beauty,COD,1
ORD_277476,CUST_1223,2025-09-22,942.15,Home & Kitchen,Debit Card,0
ORD_119731,CUST_1223,2026-07-09,3893.24,Electronics,Credit Card,0
ORD_208073,CUST_1224,2026-02-02,1093.63,Books,Credit Card,0
ORD_942329,CUST_1224,2025-09-19,4221.17,Electronics,Debit Card,1
ORD_224746,CUST_1225,2026-07-19,7456.55,Home & Kitchen,COD,0
ORD_309966,CUST_1226,2025-06-13,767.4,Apparel,COD,0
ORD_355564,CUST_1226,2026-07-24,1036.63,Books,COD,0
ORD_104922,CUST_1226,2026-03-24,1175.95,Apparel,COD,0
ORD_159072,CUST_1226,2026-04-26,782.22,Home & Kitchen,Credit Card,1
ORD_863210,CUST_1227,2026-02-08,1272.12,Books,Credit Card,1
ORD_215981,CUST_1227,2026-07-23,1190.74,Apparel,COD,0
ORD_502641,CUST_1227,2026-07-19,1185.48,Books,Debit Card,1
ORD_167421,CUST_1228,2026-07-10,308.36,Home & Kitchen,COD,0
ORD_611662,CUST_1228,2025-09-18,484.49,Beauty,Debit Card,0
ORD_449230,CUST_1228,2025-09-02,4286.52,Home & Kitchen,UPI,1
ORD_794779,CUST_1228,2026-04-20,1395.86,Books,UPI,0
ORD_329192,CUST_1228,2025-08-16,2120.11,Apparel,Credit Card,1
ORD_598214,CUST_1228,2026-04-10,406.75,Home & Kitchen,UPI,0
ORD_484083,CUST_1229,2025-10-21,1453.18,Electronics,COD,0
ORD_766252,CUST_1229,2026-08-20,3411.91,Apparel,UPI,0
ORD_484755,CUST_1229,2025-06-03,1147.07,Beauty,COD,1
ORD_402138,CUST_1229,2025-11-24,2019.17,Home & Kitchen,UPI,0
ORD_363456,CUST_1229,2026-03-13,4809.04,Apparel,Debit Card,0
ORD_699830,CUST_1229,2025-12-23,3696.93,Books,Credit Card,0
ORD_786143,CUST_1230,2026-01-16,1743.47,Electronics,Credit Card,0
ORD_802290,CUST_1231,2025-08-05,1266.03,Electronics,COD,0
ORD_179944,CUST_1231,2026-05-20,1159.63,Books,Debit Card,0
ORD_724135,CUST_1231,2026-02-27,890.64,Books,COD,1
ORD_354289,CUST_1232,2025-08-06,2035.03,Electronics,Debit Card,1
ORD_754282,CUST_1232,2025-09-21,889.97,Home & Kitchen,UPI,0
ORD_792494,CUST_1232,2025-09-19,200.36,Beauty,Credit Card,0
ORD_604136,CUST_1232,2025-09-30,473.66,Apparel,Credit Card,1
ORD_951980,CUST_1233,2026-07-17,314.2,Beauty,UPI,0
ORD_920845,CUST_1234,2025-12-13,925.5,Beauty,Debit Card,1
ORD_566441,CUST_1234,2026-05-22,1522.03,Electronics,UPI,0
ORD_877867,CUST_1234,2025-12-07,661.76,Beauty,COD,0
ORD_316915,CUST_1234,2025-06-25,2498.52,Electronics,Debit Card,1
ORD_761809,CUST_1234,2025-12-07,322.35,Home & Kitchen,COD,1
ORD_762806,CUST_1235,2025-06-09,1211.34,Apparel,COD,1
ORD_698029,CUST_1235,2026-02-12,976.21,Electronics,COD,0
ORD_332366,CUST_1235,2025-11-19,1060.6,Books,COD,0
ORD_832558,CUST_1235,2026-05-05,936.78,Apparel,Debit Card,1
ORD_783542,CUST_1236,2025-08-07,5615.75,Books,Credit Card,1
ORD_462355,CUST_1237,2025-12-24,1124.46,Apparel,COD,0
ORD_269708,CUST_1237,2025-08-27,1313.99,Apparel,UPI,1
ORD_325864,CUST_1237,2025-07-22,2315.91,Electronics,UPI,0
ORD_230697,CUST_1237,2026-04-15,778.74,Books,Credit Card,1
ORD_514750,CUST_1238,2025-10-13,242.89,Apparel,Credit Card,1
ORD_710598,CUST_1238,2025-11-03,2111.24,Home & Kitchen,Credit Card,1
ORD_122228,CUST_1238,2026-04-04,2524.47,Beauty,COD,0
ORD_341382,CUST_1238,2026-05-28,2011.02,Books,UPI,0
ORD_530037,CUST_1238,2026-07-13,1515.34,Apparel,Credit Card,1
ORD_692337,CUST_1239,2026-04-23,3838.68,Apparel,Debit Card,1
ORD_265640,CUST_1239,2026-03-14,1858.7,Books,Credit Card,1
ORD_751127,CUST_1240,2025-09-04,570.88,Books,UPI,1
ORD_951379,CUST_1240,2025-08-22,364.65,Books,Credit Card,1
ORD_491758,CUST_1240,2025-08-17,1265.52,Beauty,UPI,0
ORD_756225,CUST_1240,2026-07-27,993.82,Beauty,UPI,1
ORD_997883,CUST_1241,2025-12-03,615.14,Books,Debit Card,1
ORD_846258,CUST_1241,2025-10-27,2277.8,Home & Kitchen,COD,0
ORD_160653,CUST_1241,2026-06-11,1113.48,Beauty,Credit Card,0
ORD_851938,CUST_1242,2025-09-19,489.98,Electronics,UPI,0
ORD_426754,CUST_1242,2025-06-27,1199.48,Electronics,UPI,1
ORD_705058,CUST_1242,2025-12-13,410.76,Home & Kitchen,Debit Card,1
ORD_277265,CUST_1242,2026-05-05,890.72,Apparel,Debit Card,0
ORD_711526,CUST_1243,2025-12-28,924.73,Apparel,Debit Card,0
ORD_589464,CUST_1243,2025-06-23,666.34,Electronics,COD,0
ORD_541144,CUST_1243,2026-02-28,4363.8,Home & Kitchen,Debit Card,1
ORD_381941,CUST_1244,2026-05-14,5566.19,Electronics,Credit Card,0
ORD_797389,CUST_1244,2026-03-01,1436.88,Electronics,UPI,1
ORD_446997,CUST_1245,2026-08-13,469.73,Electronics,Debit Card,1
ORD_150893,CUST_1245,2026-04-16,234.06,Beauty,Credit Card,1
ORD_181060,CUST_1245,2026-01-08,1856.4,Apparel,UPI,1
ORD_872718,CUST_1246,2026-01-04,2111.45,Books,UPI,0
ORD_555040,CUST_1246,2025-09-26,988.38,Books,Debit Card,0
ORD_958099,CUST_1246,2025-10-06,857.75,Books,Credit Card,1
ORD_938569,CUST_1246,2025-07-18,311.65,Electronics,Credit Card,0
ORD_853036,CUST_1246,2026-02-12,7558.95,Electronics,Credit Card,0
ORD_403564,CUST_1246,2025-07-29,3393.0,Books,Debit Card,1
ORD_952224,CUST_1247,2025-11-07,1528.95,Home & Kitchen,UPI,1
ORD_853642,CUST_1247,2026-07-18,5282.08,Electronics,COD,1
ORD_961549,CUST_1247,2026-07-25,901.51,Electronics,COD,0
ORD_481361,CUST_1247,2025-10-09,2077.13,Apparel,COD,0
ORD_488388,CUST_1247,2025-07-16,1074.69,Electronics,COD,0
ORD_217907,CUST_1247,2026-01-16,1856.21,Apparel,UPI,0
ORD_744821,CUST_1247,2025-12-21,1339.21,Electronics,COD,1
ORD_999145,CUST_1248,2025-07-31,2209.98,Home & Kitchen,COD,0
ORD_583075,CUST_1249,2026-04-04,1793.0,Home & Kitchen,COD,0
ORD_554581,CUST_1249,2026-04-06,845.72,Electronics,UPI,0
ORD_611714,CUST_1249,2026-05-27,1649.67,Books,Debit Card,1
ORD_277946,CUST_1249,2025-07-07,1756.67,Home & Kitchen,COD,0
ORD_321140,CUST_1249,2026-07-15,318.55,Home & Kitchen,Credit Card,0
ORD_763440,CUST_1250,2025-11-15,900.71,Books,UPI,0
ORD_584540,CUST_1250,2026-07-05,1976.61,Apparel,COD,0
ORD_856349,CUST_1250,2025-11-17,731.45,Electronics,Debit Card,0
ORD_948883,CUST_1250,2025-10-19,1533.05,Electronics,Debit Card,0
ORD_583157,CUST_1250,2026-05-04,2961.48,Apparel,Credit Card,1
ORD_618534,CUST_1251,2026-06-19,325.22,Beauty,UPI,0
ORD_722354,CUST_1251,2026-05-03,3581.18,Home & Kitchen,UPI,0
ORD_863043,CUST_1252,2026-02-14,5493.62,Electronics,UPI,0
ORD_892515,CUST_1252,2026-04-07,859.6,Electronics,UPI,0
ORD_812755,CUST_1252,2026-05-04,3192.15,Home & Kitchen,UPI,0
ORD_133545,CUST_1252,2026-04-16,527.67,Books,COD,0
ORD_364130,CUST_1253,2025-08-13,1834.78,Apparel,UPI,0
ORD_477332,CUST_1253,2025-12-03,554.29,Beauty,UPI,1
ORD_157124,CUST_1253,2026-03-12,208.19,Beauty,UPI,1
ORD_273790,CUST_1254,2025-12-30,3546.95,Apparel,Debit Card,1
ORD_832426,CUST_1254,2025-06-29,10425.09,Beauty,Debit Card,0
ORD_570076,CUST_1254,2025-10-25,8597.84,Electronics,UPI,0
ORD_442059,CUST_1254,2025-10-22,1422.73,Electronics,COD,1
ORD_766469,CUST_1254,2026-07-28,810.02,Books,UPI,0
ORD_923375,CUST_1254,2025-07-01,1278.47,Electronics,UPI,1
ORD_223351,CUST_1254,2025-08-13,1378.5,Books,Debit Card,0
ORD_153811,CUST_1254,2026-07-23,2139.09,Home & Kitchen,Debit Card,1
ORD_226865,CUST_1255,2025-09-04,322.37,Electronics,UPI,1
ORD_255260,CUST_1255,2026-08-10,1258.89,Books,UPI,0
ORD_763333,CUST_1255,2025-09-30,4588.71,Beauty,Debit Card,0
ORD_953152,CUST_1255,2026-03-16,508.57,Books,UPI,0
ORD_379934,CUST_1255,2026-01-04,1610.37,Beauty,Credit Card,0
ORD_574857,CUST_1255,2026-04-25,287.05,Home & Kitchen,Credit Card,0
ORD_297298,CUST_1255,2025-06-16,2156.33,Books,Debit Card,1
ORD_597393,CUST_1255,2026-07-13,3005.87,Apparel,Debit Card,0
ORD_136948,CUST_1256,2025-11-14,526.76,Apparel,UPI,0
ORD_707200,CUST_1256,2026-02-13,2416.19,Beauty,Credit Card,1
ORD_757116,CUST_1256,2026-04-22,1121.42,Electronics,Credit Card,1
ORD_440354,CUST_1256,2025-08-26,4569.12,Apparel,COD,1
ORD_184821,CUST_1257,2025-10-06,2695.87,Home & Kitchen,UPI,0
ORD_775616,CUST_1257,2025-07-01,1240.64,Beauty,Debit Card,1
ORD_699608,CUST_1257,2025-11-13,2181.62,Apparel,Debit Card,1
ORD_109399,CUST_1257,2026-02-25,2039.93,Beauty,Debit Card,1
ORD_636364,CUST_1258,2025-06-08,576.7,Books,Debit Card,1
ORD_169835,CUST_1258,2025-06-06,4523.5,Books,Debit Card,1
ORD_203088,CUST_1258,2026-05-04,3469.78,Books,COD,0
ORD_565944,CUST_1258,2026-04-21,744.85,Home & Kitchen,Credit Card,1
ORD_287486,CUST_1258,2025-07-03,3887.84,Books,UPI,1
ORD_466590,CUST_1258,2026-05-02,3391.45,Electronics,Debit Card,1
ORD_823380,CUST_1258,2026-04-15,3486.69,Home & Kitchen,COD,0
ORD_929154,CUST_1259,2025-07-03,1280.58,Apparel,COD,1
ORD_120968,CUST_1259,2025-12-27,3671.65,Home & Kitchen,COD,0
ORD_708481,CUST_1259,2025-07-16,6365.46,Home & Kitchen,Debit Card,1
ORD_253329,CUST_1259,2026-01-23,406.73,Home & Kitchen,Credit Card,1
ORD_832943,CUST_1259,2025-07-11,1065.18,Books,UPI,1
ORD_345456,CUST_1259,2026-01-01,391.56,Electronics,UPI,1
ORD_481050,CUST_1260,2026-05-08,1463.45,Home & Kitchen,UPI,1
ORD_643447,CUST_1261,2025-08-08,732.9,Electronics,Credit Card,0
ORD_866164,CUST_1261,2026-04-18,2909.85,Books,Debit Card,1
ORD_316351,CUST_1261,2025-07-17,3416.28,Home & Kitchen,Credit Card,0
ORD_906409,CUST_1261,2026-07-20,1309.51,Books,UPI,0
ORD_989258,CUST_1262,2026-04-12,748.44,Electronics,UPI,0
ORD_107032,CUST_1262,2025-10-25,3411.59,Home & Kitchen,Debit Card,0
ORD_147850,CUST_1262,2025-09-23,2994.48,Beauty,UPI,0
ORD_534848,CUST_1262,2025-06-05,2284.19,Home & Kitchen,Debit Card,0
ORD_480355,CUST_1262,2026-05-05,1411.76,Beauty,Credit Card,0
ORD_997246,CUST_1262,2025-06-09,251.0,Beauty,Credit Card,0
ORD_910201,CUST_1263,2026-08-24,1032.41,Books,Debit Card,0
ORD_825010,CUST_1263,2026-02-12,208.05,Books,Credit Card,0
ORD_155107,CUST_1264,2026-04-27,201.18,Apparel,Credit Card,0
ORD_360933,CUST_1264,2026-01-31,3890.9,Home & Kitchen,Debit Card,1
ORD_466349,CUST_1264,2025-06-24,1588.58,Books,COD,1
ORD_984343,CUST_1264,2025-11-26,1133.73,Electronics,Credit Card,0
ORD_161160,CUST_1265,2026-02-10,1031.01,Electronics,Credit Card,1
ORD_409717,CUST_1265,2026-05-11,3402.02,Apparel,COD,0
ORD_697679,CUST_1265,2026-02-24,945.23,Beauty,UPI,1
ORD_911536,CUST_1265,2026-08-08,698.06,Home & Kitchen,UPI,1
ORD_120169,CUST_1266,2025-09-09,2639.15,Home & Kitchen,UPI,0
ORD_870625,CUST_1266,2025-12-15,246.96,Electronics,COD,0
ORD_830151,CUST_1266,2025-06-07,1207.71,Home & Kitchen,Credit Card,1
ORD_915636,CUST_1266,2026-02-12,946.29,Books,COD,1
ORD_381833,CUST_1266,2025-06-03,4276.05,Electronics,Debit Card,0
ORD_659849,CUST_1267,2026-04-29,774.86,Books,UPI,1
ORD_351227,CUST_1267,2026-03-13,1259.22,Home & Kitchen,Debit Card,0
ORD_850310,CUST_1267,2026-06-06,363.71,Electronics,UPI,0
ORD_429572,CUST_1267,2025-07-29,638.53,Electronics,Debit Card,1
ORD_768778,CUST_1267,2025-12-08,856.42,Electronics,Credit Card,0
ORD_227135,CUST_1268,2025-08-23,1000.29,Beauty,Credit Card,1
ORD_457054,CUST_1268,2025-11-22,1112.27,Books,Credit Card,1
ORD_154672,CUST_1268,2026-06-17,3249.97,Home & Kitchen,Credit Card,1
ORD_752842,CUST_1268,2026-06-21,1910.27,Books,COD,0
ORD_594735,CUST_1268,2025-10-24,389.13,Beauty,UPI,0
ORD_454182,CUST_1268,2026-02-26,2916.89,Home & Kitchen,Debit Card,0
ORD_575881,CUST_1269,2026-06-16,1482.93,Electronics,Credit Card,0
ORD_417803,CUST_1269,2025-12-19,1043.32,Beauty,Debit Card,0
ORD_508177,CUST_1269,2026-02-19,2447.43,Electronics,COD,1
ORD_621921,CUST_1269,2025-09-18,223.35,Beauty,Credit Card,1
ORD_489363,CUST_1269,2026-06-25,283.34,Home & Kitchen,Credit Card,0
ORD_274698,CUST_1270,2025-10-24,771.02,Electronics,UPI,0
ORD_128834,CUST_1270,2026-06-07,2045.39,Home & Kitchen,COD,1
ORD_160261,CUST_1270,2026-06-28,964.01,Books,COD,0
ORD_386543,CUST_1271,2026-07-14,2699.7,Beauty,Debit Card,1
ORD_398021,CUST_1271,2025-10-17,1356.64,Electronics,Debit Card,0
ORD_834303,CUST_1271,2025-12-18,1911.89,Books,Debit Card,1
ORD_818693,CUST_1271,2026-04-23,2067.57,Beauty,Debit Card,1
ORD_285964,CUST_1272,2026-06-11,257.1,Electronics,Debit Card,0
ORD_360300,CUST_1272,2025-06-29,9698.78,Apparel,Credit Card,1
ORD_537680,CUST_1272,2026-07-06,920.47,Beauty,UPI,1
ORD_575629,CUST_1272,2026-04-07,1833.74,Apparel,COD,0
ORD_629049,CUST_1272,2026-06-02,288.24,Home & Kitchen,Credit Card,0
ORD_782433,CUST_1272,2025-09-03,2871.89,Home & Kitchen,Credit Card,1
ORD_251606,CUST_1273,2025-11-05,1590.01,Home & Kitchen,Credit Card,0
ORD_784765,CUST_1273,2025-09-23,650.07,Home & Kitchen,Debit Card,0
